Group,Customer_Segment,Sales_Before,Sales_After,Customer_Satisfaction_Before,Customer_Satisfaction_After,Purchase_Made
Treatment,Medium Value,220.0413925325493,341.2191339267662,62.30864185191637,79.94888195040159,No
Control,High Value,281.16353012899236,323.2269567400276,97.01570621057549,96.51006117269792,No
Control,Medium Value,189.07407216475195,206.115104733988,81.84532372300556,83.06446225929045,Yes
Treatment,High Value,344.01046019431675,525.9756489212629,100.0,100.0,No
Control,Medium Value,223.29453084448892,261.292604294203,79.0012195584901,79.26028175375637,Yes
Treatment,Low Value,171.40453274027246,260.706930240434,59.23667995561982,61.353670069537465,Yes
Treatment,Low Value,207.0603510726272,317.95004361056425,54.73221972165759,62.655895185826665,No
Control,Medium Value,177.57296114527813,212.61910654387597,87.00841697851112,94.10816662074667,No
Control,Low Value,200.35636341146068,232.99015282105898,65.16112026803158,67.48021394156319,Yes
Control,High Value,223.23819899043687,254.79880168238424,100.0,100.0,No
Control,Low Value,155.2283866158523,188.88913429167417,66.5211164552874,72.16353576147394,No
Control,Low Value,230.79742129338882,280.6165716134702,62.1544016638911,53.01850934215528,Yes
Control,High Value,153.26978092051291,181.2236493155008,87.07461972762871,73.61249682341577,No
Treatment,Low Value,280.9477858196968,437.2307374550548,49.02802396230456,47.608534601775666,No
Treatment,Low Value,206.02827518667843,324.21870796552935,59.465429740972496,65.97269320422492,Yes
Control,Medium Value,306.94608004690514,370.80393632291754,73.88006670111245,63.386554453811364,No
Treatment,High Value,298.2095493300189,449.31408308990325,94.22668926569406,100.0,No
Treatment,High Value,172.64784118878194,261.9585660962928,100.0,100.0,No
Control,Medium Value,215.9607650893143,245.2413262426519,68.88174305151824,60.767532821781195,No
Control,Medium Value,122.46178881506661,144.9380495659363,72.68378684748585,81.17913744277095,Yes
Treatment,Low Value,156.7356783123549,244.49351901363391,56.50743713897729,53.58052665014225,Yes
Control,Low Value,193.04446168770428,220.74394807686,53.75265068784523,57.58549031488977,No
Treatment,Low Value,163.30382012838538,255.166061646326,41.88290702998559,39.624095677849084,No
Control,Medium Value,197.74408153210604,239.44283460179844,67.89749244355052,82.75232762021761,Yes
Treatment,High Value,199.41535001901266,318.96627001975764,76.2507564828086,90.41215896855441,No
Treatment,Low Value,287.1834664741471,442.5986524486022,62.36960364704166,76.0,No
Treatment,Medium Value,221.99321533519864,345.3695660601517,64.61528035034765,82.0617692490304,No
Treatment,High Value,274.60546174485904,434.76010691887586,88.71993726792533,100.0,No
Control,Medium Value,214.18239060631382,246.1190147805149,72.14352319380833,80.76011397082344,No
Control,Low Value,206.313833455607,243.52473340596376,57.75667046940539,47.984184745953755,No
Treatment,Medium Value,106.3202716701232,150.84286717537296,73.67451996144294,79.8918170134503,Yes
Treatment,Medium Value,299.0970898110775,462.2274585651457,74.7663343505863,63.25835475702748,No
Control,Medium Value,186.4931129892047,218.7613539272537,61.47989413228603,57.26503891073116,Yes
Control,Medium Value,281.6505817388662,330.42229110675476,68.8505740007632,83.21133184247583,No
Treatment,High Value,311.57072350775337,486.27186600704937,73.72482453256679,66.77199584909928,Yes
Treatment,Low Value,111.69952824644666,164.54926997604713,56.541690119951,65.34032882418741,No
Treatment,High Value,236.65501014606102,360.5094782765735,79.43372154499535,83.1141582452907,Yes
Treatment,Medium Value,240.81289081422966,379.87924373536396,85.96659437203363,85.33849048473326,No
Treatment,Medium Value,226.71764334347426,365.08182256505614,52.90383507449875,52.801793125627846,No
Control,Low Value,198.00245404639833,242.25685615745647,69.98166247048927,76.0,No
Treatment,Low Value,167.60710722882945,259.12861654921153,55.58913919365498,59.09980452355558,No
Control,High Value,195.83561497538244,235.98868672279878,87.85027294364838,86.59101099133856,No
Control,High Value,297.86567386138745,355.4559275820835,95.18364522699962,100.0,Yes
Control,Low Value,216.30472570665938,245.1445270615055,65.52770976453044,67.60917823179196,No
Treatment,High Value,254.213492024853,377.22361733660324,100.0,100.0,Yes
Control,Medium Value,138.67067106289883,161.05714737077636,68.71542450306376,74.40346159678099,No
Control,Medium Value,301.21920421799075,369.6511696836092,26.723903895709935,65.31244037383632,No
Control,Low Value,194.06098445200715,223.05374668518698,54.9296516387332,57.66848761065745,Yes
Control,High Value,289.78015001241465,348.7030105417499,84.60361884653214,100.0,No
Treatment,Medium Value,132.35551471632996,191.84452716752537,78.15795271648666,78.14709462836429,Yes
Treatment,Low Value,147.15373537653753,231.90064766738317,51.37251104458615,62.52579519918998,Yes
Control,High Value,337.21495355695737,404.4768526545661,77.19495342293276,92.18161990529403,No
Control,Medium Value,178.4860874461091,202.8420571445846,65.42452827986294,55.43613827458592,Yes
Treatment,High Value,140.55496707253243,215.15273360786423,100.0,100.0,Yes
Treatment,High Value,202.79278069118422,316.9745752991617,93.24150141572598,100.0,Yes
Treatment,High Value,198.14401323450056,305.9970442770505,100.0,100.0,Yes
Control,Low Value,231.44330006094864,281.0991071373056,51.66950614449868,50.25086603520285,No
Treatment,Medium Value,251.1710995667323,392.891509778004,81.50479971827993,79.17319331828912,No
Control,Low Value,149.58059827023345,186.47765707252694,47.24511791978467,52.82376807139081,No
Control,Medium Value,203.34546169536097,250.15784756215248,63.701326401345746,52.74734259778083,Yes
Treatment,Medium Value,237.92762415378778,370.49841888011827,85.99366969911547,80.7450501125474,Yes
Control,Low Value,216.91146011412843,261.63084773641043,64.07219774311474,62.93849896156897,No
Treatment,Low Value,151.02830200549093,229.90274286541114,40.16019900466069,28.62114315908394,No
Control,Medium Value,174.2251873488004,208.05462331845627,80.89591589519137,67.63653519329243,Yes
Treatment,Medium Value,317.466723938704,495.96779963798394,56.65211224394491,56.49393496085395,No
Control,Medium Value,202.9490537000437,236.62348496506792,70.24902619495936,86.96183221909038,Yes
Control,High Value,318.4357949607208,388.530318521881,100.0,100.0,No
Treatment,Medium Value,226.83123319960197,346.1804252368872,87.57601850368687,100.0,No
Treatment,Low Value,249.5385929292134,387.31337252881144,67.50213502650986,73.16486115485012,No
Treatment,Low Value,227.3301312798185,349.163257674641,55.909395021672,75.3929013535611,No
Treatment,Low Value,203.62753460138393,324.051364072896,51.749670526884074,54.85032403519763,Yes
Control,Medium Value,223.0292475425026,255.62477183042196,70.13102187267016,85.71088784873683,Yes
Treatment,Medium Value,149.02550065426757,217.65397485011346,70.11724138459175,72.00411733884656,No
Treatment,High Value,238.16114381692103,361.23508467677107,86.98041194309099,100.0,Yes
Control,High Value,214.07084102365866,250.42947386345153,88.84130545112212,88.4440520918641,Yes
Treatment,Low Value,178.06018752824357,274.0137476651923,62.88996713021572,51.963089239525054,Yes
Treatment,High Value,223.1362580248508,331.8031401335032,73.83259937122892,77.04387183100845,Yes
Control,High Value,248.05877175220232,295.4675135916402,100.0,100.0,No
Treatment,Low Value,223.3773371097229,335.01764817074184,54.84346556771576,46.05513209643772,Yes
Treatment,Medium Value,213.01102175039205,328.77122359713053,58.263384743390866,54.0543277250108,No
Treatment,High Value,287.93974456307706,454.56890068439446,96.18532014664127,100.0,No
Treatment,Medium Value,195.2186130597585,306.7817927803414,56.19220493251985,67.41516718477112,Yes
Treatment,Low Value,200.3701973393188,305.93750518112427,56.131010293656495,65.70457057663505,No
Treatment,Low Value,307.2300867848766,470.77246377932596,69.66370893555045,76.0,No
Control,High Value,177.0321201969848,225.89417713663855,84.87240709794627,91.5336368899146,No
Treatment,Low Value,185.3140769836709,289.911646885902,51.56751777602926,46.82873783936031,No
Control,Low Value,110.86494535351802,133.46952179346405,60.090996065468964,73.86064714761312,Yes
Control,Low Value,198.7029365213333,240.85038678974442,60.57042468714843,56.16807212067751,No
Control,High Value,229.35062889680898,275.190587510537,98.47761611684412,93.06082179870907,Yes
Control,High Value,245.4856674220623,294.50485740115545,86.58271516349485,100.0,Yes
Treatment,High Value,185.6176029619212,287.6562442996524,96.40775817181793,100.0,No
Treatment,Low Value,162.5076359979276,251.72836460959948,50.559606661125,55.278479912244485,No
Treatment,Medium Value,220.96838548103713,337.9286094226978,75.94080567706217,90.87328201087274,Yes
Control,Low Value,125.52580269458214,147.08199971149236,53.122319918590975,57.511870918888036,Yes
Treatment,High Value,277.8885651137352,441.9193344480567,100.0,100.0,No
Treatment,Medium Value,149.50765934516158,235.51091993630274,81.89060837398829,100.0,Yes
Treatment,Medium Value,210.69592997811537,317.638860576014,77.02405009514959,70.47268732508763,No
Control,High Value,213.0155389128607,258.090269150826,81.19338985224117,88.78199385808126,Yes
Control,Medium Value,184.2975382786941,217.2615840973715,54.65449820190338,66.4156366768161,Yes
Treatment,Medium Value,139.60313643763874,207.38444059542383,60.283915961596904,43.55259542772357,No
Control,High Value,243.82222368469485,291.61287318915436,79.20888030531886,75.08705998695014,Yes
Control,Medium Value,158.50555567791065,181.52544960216676,100.0,94.38809582437052,Yes
Treatment,Medium Value,220.3048427837055,331.99880721555047,78.7588445585643,93.80117502782663,Yes
Control,High Value,197.72886574123604,242.15075824757665,93.11943488607521,99.7662693443182,No
Control,Medium Value,208.18102642633215,238.88436477635491,67.528917930702,67.06467566288217,No
Treatment,Medium Value,132.1881760207679,203.35672265633545,81.71975522402688,84.47676589529064,Yes
Control,Medium Value,263.4999504331388,318.1750965022074,66.75123604085952,86.85680136470866,Yes
Control,Medium Value,263.48225056580316,307.71585640150613,74.16731329616422,78.7175478368189,Yes
Control,High Value,207.19473444869908,252.30233866806324,97.29327436520843,100.0,No
Control,Low Value,323.8455439049196,388.97879031786977,58.131499863416856,55.035920449519985,Yes
Control,Low Value,228.43726573000086,290.0689542945929,53.30542280041423,65.79789443649166,No
Control,Medium Value,203.14779227009063,241.33068605070838,61.63509277907843,79.25314860481268,Yes
Control,High Value,205.45699210987271,255.52094296810174,90.04395646251723,73.8170948796856,No
Control,High Value,199.28497653104876,227.3444359402612,100.0,100.0,No
Treatment,Medium Value,184.63887938460323,277.4179809461857,79.48525740875927,75.4233876313778,No
Treatment,Low Value,181.04796902308604,286.50846990177445,55.68244743053049,62.32631556289621,Yes
Treatment,Medium Value,115.36783558354843,171.24701401829668,99.63638548133868,99.76431867892289,No
Treatment,High Value,167.2666924121543,252.10954382639557,75.49559485824614,90.59677758625108,Yes
Control,High Value,311.4958293129549,382.88013867201556,88.48082155405375,84.48468096766011,Yes
Treatment,Low Value,238.8155127833184,373.58203146957436,54.11568946651859,58.448015789206785,Yes
Treatment,High Value,343.0313020825991,535.2127620612204,75.36114129953053,79.38022204154174,Yes
Control,High Value,261.16268726883635,311.7388886044962,95.53248174211656,86.08948121798716,No
Control,High Value,295.92943939398856,354.1226797294496,97.26068971588441,91.61830028399285,No
Control,Low Value,139.0220977184631,154.22159990994163,56.1822045487687,45.96615499872326,No
Control,High Value,270.7228150354959,322.384444055744,92.76857987611479,100.0,No
Control,Medium Value,126.21349493570179,143.9185789401021,65.70807997091701,58.257343710212,Yes
Treatment,Low Value,154.219360976135,244.05640381717407,48.78257542806199,52.781884942274445,No
Control,Medium Value,337.9504130909017,397.92393067418215,58.63687739642839,78.7741318422961,No
Treatment,Medium Value,194.42154189707347,294.6034159318588,70.68659955511667,69.28552616949472,Yes
Treatment,Low Value,189.64273756758428,282.2175723070753,48.58688129341052,62.752711708844146,Yes
Control,Medium Value,262.53708253026866,315.6399822623041,63.03445260465623,65.32305355462093,Yes
Treatment,Low Value,196.15135595167501,312.40529752261654,53.74545027573829,62.37112159407144,Yes
Treatment,Medium Value,167.67960769862842,250.15086061677127,66.17485530673598,69.39087905267351,Yes
Control,Low Value,203.84622026439388,243.76688891966612,43.132792002417354,39.291105396784744,No
Treatment,High Value,286.43268796116774,450.87150616925675,83.8646064195821,100.0,Yes
Treatment,High Value,254.69330085200826,392.04744254839613,88.91125994221635,100.0,No
Treatment,Medium Value,260.0821102673146,403.13329763147436,62.814721842333675,62.25512244145656,Yes
Control,High Value,265.8626001864168,318.9291662149107,94.72140641467374,92.65588673282832,No
Control,Low Value,198.89862259949047,234.34356364709367,55.33598725312327,52.030403268353886,Yes
Control,Medium Value,215.7172076288521,253.2677639341639,62.06660361413292,63.37181947937376,No
Treatment,High Value,240.00233770731748,361.5138915510023,98.80307269653063,73.9214486470527,No
Control,High Value,222.8822334293343,256.87965745871463,100.0,100.0,Yes
Treatment,Medium Value,191.8787114402442,279.8692954967894,73.51742188568028,89.22845108320334,Yes
Control,High Value,269.5448543560379,320.79051487563225,88.57973282137324,85.84318429114649,No
Treatment,High Value,321.81882594382085,498.57356436585457,86.5038324056509,73.9214486470527,Yes
Control,Medium Value,128.93860256468383,154.16900788854497,64.8476134453062,62.28410518443017,Yes
Control,High Value,365.6288199717591,440.98186047631424,79.98987509439276,94.90330272812807,No
Treatment,High Value,275.67182179856314,427.17704617959674,92.52748113207082,100.0,No
Control,High Value,264.2856391161745,304.0099695656628,83.29044055407178,100.0,Yes
Treatment,High Value,182.48298705843754,273.7750381432435,56.151257112130295,68.45276334654145,No
Control,Medium Value,183.62411388450082,210.86830727573525,93.40442762485384,97.38968390650244,No
Control,Low Value,230.75396332074618,268.5256534500537,67.81044531645796,76.0,Yes
Treatment,Low Value,204.35017591119475,318.86432527701464,55.08461310835679,59.8865687705856,Yes
Treatment,High Value,158.2827544530444,242.64985509093555,75.67822135798879,84.42688579562306,Yes
Treatment,High Value,195.83147046258892,292.85229036099975,100.0,100.0,Yes
Control,Low Value,169.56686447067887,204.46523007683473,57.73350373810022,55.63931340974162,Yes
Treatment,High Value,195.4666201171303,298.2551350781507,85.57170998710833,97.2994878858851,Yes
